iteration,alg_id,alg_name,jobs_done,jobs_total,elapsed,delta
2,2,B-aggzeros,403506,583247,426,12
2,2,B-aggzeros,413506,583247,438,11
2,2,B-aggzeros,423506,583247,450,11
2,2,B-aggzeros,433506,583247,462,12
2,2,B-aggzeros,443506,583247,476,13
2,2,B-aggzeros,453506,583247,492,16
2,2,B-aggzeros,463506,583247,504,12
2,2,B-aggzeros,473506,583247,516,11
2,2,B-aggzeros,483506,583247,527,11
2,2,B-aggzeros,493506,583247,539,11
2,2,B-aggzeros,503506,583247,551,11
2,2,B-aggzeros,513506,583247,563,11
2,2,B-aggzeros,523506,583247,574,11
2,2,B-aggzeros,533506,583247,586,11
2,2,B-aggzeros,543506,583247,597,11
2,2,B-aggzeros,553506,583247,609,11
2,2,B-aggzeros,563506,583247,619,9
2,2,B-aggzeros,573506,583247,628,9
3,2,B-aggzeros,259,583247,0,0
3,2,B-aggzeros,10259,583247,9,9
3,2,B-aggzeros,20259,583247,19,9
3,2,B-aggzeros,30259,583247,28,9
3,2,B-aggzeros,40259,583247,38,9
3,2,B-aggzeros,50259,583247,48,9
3,2,B-aggzeros,60259,583247,58,9
3,2,B-aggzeros,70259,583247,68,9
3,2,B-aggzeros,80259,583247,78,9
3,2,B-aggzeros,90259,583247,87,9
3,2,B-aggzeros,100259,583247,98,10
3,2,B-aggzeros,110259,583247,107,9
3,2,B-aggzeros,120259,583247,117,9
3,2,B-aggzeros,130259,583247,127,9
3,2,B-aggzeros,140259,583247,136,9
3,2,B-aggzeros,150259,583247,146,9
3,2,B-aggzeros,160259,583247,155,9
3,2,B-aggzeros,170259,583247,165,9
3,2,B-aggzeros,180259,583247,175,10
3,2,B-aggzeros,190259,583247,185,9
3,2,B-aggzeros,200259,583247,195,9
3,2,B-aggzeros,210259,583247,205,10
3,2,B-aggzeros,220259,583247,214,9
3,2,B-aggzeros,230259,583247,224,9
3,2,B-aggzeros,240259,583247,234,9
3,2,B-aggzeros,250259,583247,244,9
3,2,B-aggzeros,260259,583247,254,9
3,2,B-aggzeros,270259,583247,264,9
3,2,B-aggzeros,280259,583247,273,9
3,2,B-aggzeros,290259,583247,284,10
3,2,B-aggzeros,300259,583247,293,9
3,2,B-aggzeros,310259,583247,303,9
3,2,B-aggzeros,320259,583247,313,9
3,2,B-aggzeros,330259,583247,323,9
3,2,B-aggzeros,340259,583247,333,9
3,2,B-aggzeros,350259,583247,359,25
3,2,B-aggzeros,360259,583247,368,9
3,2,B-aggzeros,370259,583247,378,9
3,2,B-aggzeros,380259,583247,388,10
3,2,B-aggzeros,390259,583247,398,9
3,2,B-aggzeros,400259,583247,408,9
3,2,B-aggzeros,410259,583247,418,10
3,2,B-aggzeros,420259,583247,428,9
3,2,B-aggzeros,430259,583247,437,9
3,2,B-aggzeros,440259,583247,447,9
3,2,B-aggzeros,450259,583247,457,9
3,2,B-aggzeros,460259,583247,467,10
3,2,B-aggzeros,470259,583247,477,9
3,2,B-aggzeros,480259,583247,487,9
3,2,B-aggzeros,490259,583247,497,9
3,2,B-aggzeros,500259,583247,506,9
3,2,B-aggzeros,510259,583247,516,9
3,2,B-aggzeros,520259,583247,526,9
3,2,B-aggzeros,530259,583247,536,9
3,2,B-aggzeros,540259,583247,546,9
3,2,B-aggzeros,550259,583247,556,9
3,2,B-aggzeros,560259,583247,565,9
3,2,B-aggzeros,570259,583247,575,9
3,2,B-aggzeros,580259,583247,585,9
4,2,B-aggzeros,7012,583247,6,6
4,2,B-aggzeros,17012,583247,16,9
4,2,B-aggzeros,27012,583247,26,9
4,2,B-aggzeros,37012,583247,36,9
4,2,B-aggzeros,47012,583247,45,9
4,2,B-aggzeros,57012,583247,55,9
4,2,B-aggzeros,67012,583247,65,9
4,2,B-aggzeros,77012,583247,75,10
4,2,B-aggzeros,87012,583247,85,9
4,2,B-aggzeros,97012,583247,95,10
4,2,B-aggzeros,107012,583247,105,9
4,2,B-aggzeros,117012,583247,115,10
4,2,B-aggzeros,127012,583247,125,9
4,2,B-aggzeros,137012,583247,134,9
4,2,B-aggzeros,147012,583247,144,9
4,2,B-aggzeros,157012,583247,154,9
4,2,B-aggzeros,167012,583247,164,9
4,2,B-aggzeros,177012,583247,174,9
4,2,B-aggzeros,187012,583247,184,9
4,2,B-aggzeros,197012,583247,194,10
4,2,B-aggzeros,207012,583247,204,10
4,2,B-aggzeros,217012,583247,214,10
4,2,B-aggzeros,227012,583247,224,10
4,2,B-aggzeros,237012,583247,234,9
4,2,B-aggzeros,247012,583247,244,9
4,2,B-aggzeros,257012,583247,253,9
4,2,B-aggzeros,267012,583247,263,9
4,2,B-aggzeros,277012,583247,273,9
4,2,B-aggzeros,287012,583247,283,9
4,2,B-aggzeros,297012,583247,293,10
4,2,B-aggzeros,307012,583247,303,9
4,2,B-aggzeros,317012,583247,313,9
4,2,B-aggzeros,327012,583247,322,9
4,2,B-aggzeros,337012,583247,332,9
4,2,B-aggzeros,347012,583247,342,9
4,2,B-aggzeros,357012,583247,352,9
4,2,B-aggzeros,367012,583247,362,9
4,2,B-aggzeros,377012,583247,372,9
4,2,B-aggzeros,387012,583247,382,9
4,2,B-aggzeros,397012,583247,392,9
4,2,B-aggzeros,407012,583247,401,9
4,2,B-aggzeros,417012,583247,411,10
4,2,B-aggzeros,427012,583247,421,9
4,2,B-aggzeros,437012,583247,431,9
4,2,B-aggzeros,447012,583247,441,9
4,2,B-aggzeros,457012,583247,451,9
4,2,B-aggzeros,467012,583247,461,10
4,2,B-aggzeros,477012,583247,471,9
4,2,B-aggzeros,487012,583247,481,9
4,2,B-aggzeros,497012,583247,490,9
4,2,B-aggzeros,507012,583247,500,9
4,2,B-aggzeros,517012,583247,510,10
4,2,B-aggzeros,527012,583247,520,9
4,2,B-aggzeros,537012,583247,530,9
4,2,B-aggzeros,547012,583247,539,9
4,2,B-aggzeros,557012,583247,549,9
4,2,B-aggzeros,567012,583247,559,9
4,2,B-aggzeros,577012,583247,568,9
5,2,B-aggzeros,3765,583247,3,3
5,2,B-aggzeros,13765,583247,13,9
5,2,B-aggzeros,23765,583247,23,9
5,2,B-aggzeros,33765,583247,32,9
5,2,B-aggzeros,43765,583247,42,9
5,2,B-aggzeros,53765,583247,51,9
5,2,B-aggzeros,63765,583247,61,9
5,2,B-aggzeros,73765,583247,70,9
5,2,B-aggzeros,83765,583247,80,9
5,2,B-aggzeros,93765,583247,90,9
5,2,B-aggzeros,103765,583247,99,9
5,2,B-aggzeros,113765,583247,109,9
5,2,B-aggzeros,123765,583247,119,10
5,2,B-aggzeros,133765,583247,129,9
5,2,B-aggzeros,143765,583247,139,9
5,2,B-aggzeros,153765,583247,148,9
5,2,B-aggzeros,163765,583247,158,9
5,2,B-aggzeros,173765,583247,168,10
5,2,B-aggzeros,183765,583247,178,10
5,2,B-aggzeros,193765,583247,188,9
5,2,B-aggzeros,203765,583247,198,9
5,2,B-aggzeros,213765,583247,207,9
5,2,B-aggzeros,223765,583247,217,9
5,2,B-aggzeros,233765,583247,227,9
5,2,B-aggzeros,243765,583247,236,9
5,2,B-aggzeros,253765,583247,246,9
5,2,B-aggzeros,263765,583247,256,9
5,2,B-aggzeros,273765,583247,265,9
5,2,B-aggzeros,283765,583247,275,9
5,2,B-aggzeros,293765,583247,285,9
5,2,B-aggzeros,303765,583247,294,9
5,2,B-aggzeros,313765,583247,304,9
5,2,B-aggzeros,323765,583247,314,9
5,2,B-aggzeros,333765,583247,323,9
5,2,B-aggzeros,343765,583247,333,9
5,2,B-aggzeros,353765,583247,343,9
5,2,B-aggzeros,363765,583247,353,9
5,2,B-aggzeros,373765,583247,362,9
5,2,B-aggzeros,383765,583247,372,10
5,2,B-aggzeros,393765,583247,382,9
5,2,B-aggzeros,403765,583247,391,9
5,2,B-aggzeros,413765,583247,401,9
5,2,B-aggzeros,423765,583247,411,9
5,2,B-aggzeros,433765,583247,420,9
5,2,B-aggzeros,443765,583247,430,9
5,2,B-aggzeros,453765,583247,440,9
5,2,B-aggzeros,463765,583247,450,9
5,2,B-aggzeros,473765,583247,459,9
5,2,B-aggzeros,483765,583247,469,9
5,2,B-aggzeros,493765,583247,478,9
5,2,B-aggzeros,503765,583247,487,9
5,2,B-aggzeros,513765,583247,497,9
5,2,B-aggzeros,523765,583247,507,9
5,2,B-aggzeros,533765,583247,517,9
5,2,B-aggzeros,543765,583247,526,9
5,2,B-aggzeros,553765,583247,536,9
5,2,B-aggzeros,563765,583247,546,9
5,2,B-aggzeros,573765,583247,556,9
6,2,B-aggzeros,518,583247,0,0
6,2,B-aggzeros,10518,583247,10,9
6,2,B-aggzeros,20518,583247,19,9
6,2,B-aggzeros,30518,583247,29,9
6,2,B-aggzeros,40518,583247,38,9
6,2,B-aggzeros,50518,583247,48,9
6,2,B-aggzeros,60518,583247,57,9
6,2,B-aggzeros,70518,583247,67,9
6,2,B-aggzeros,80518,583247,77,9
6,2,B-aggzeros,90518,583247,87,10
6,2,B-aggzeros,100518,583247,97,9
6,2,B-aggzeros,110518,583247,106,9
6,2,B-aggzeros,120518,583247,116,9
6,2,B-aggzeros,130518,583247,126,9
6,2,B-aggzeros,140518,583247,135,9
6,2,B-aggzeros,150518,583247,145,9
6,2,B-aggzeros,160518,583247,155,9
6,2,B-aggzeros,170518,583247,164,9
6,2,B-aggzeros,180518,583247,174,9
6,2,B-aggzeros,190518,583247,184,9
6,2,B-aggzeros,200518,583247,193,9
6,2,B-aggzeros,210518,583247,203,9
6,2,B-aggzeros,220518,583247,213,9
6,2,B-aggzeros,230518,583247,222,9
6,2,B-aggzeros,240518,583247,232,9
6,2,B-aggzeros,250518,583247,242,9
6,2,B-aggzeros,260518,583247,251,9
6,2,B-aggzeros,270518,583247,261,9
6,2,B-aggzeros,280518,583247,271,9
6,2,B-aggzeros,290518,583247,281,10
6,2,B-aggzeros,300518,583247,291,10
6,2,B-aggzeros,310518,583247,301,9
6,2,B-aggzeros,320518,583247,311,10
6,2,B-aggzeros,330518,583247,321,9
6,2,B-aggzeros,340518,583247,331,9
6,2,B-aggzeros,350518,583247,341,9
6,2,B-aggzeros,360518,583247,350,9
6,2,B-aggzeros,370518,583247,360,9
6,2,B-aggzeros,380518,583247,370,9
6,2,B-aggzeros,390518,583247,379,9
6,2,B-aggzeros,400518,583247,389,9
6,2,B-aggzeros,410518,583247,398,9
6,2,B-aggzeros,420518,583247,408,9
6,2,B-aggzeros,430518,583247,417,9
6,2,B-aggzeros,440518,583247,427,9
6,2,B-aggzeros,450518,583247,437,9
6,2,B-aggzeros,460518,583247,447,10
6,2,B-aggzeros,470518,583247,457,10
6,2,B-aggzeros,480518,583247,467,9
6,2,B-aggzeros,490518,583247,477,9
6,2,B-aggzeros,500518,583247,486,9
6,2,B-aggzeros,510518,583247,496,9
6,2,B-aggzeros,520518,583247,506,9
6,2,B-aggzeros,530518,583247,516,9
6,2,B-aggzeros,540518,583247,526,10
6,2,B-aggzeros,550518,583247,536,9
6,2,B-aggzeros,560518,583247,546,9
6,2,B-aggzeros,570518,583247,556,10
6,2,B-aggzeros,580518,583247,566,9
7,2,B-aggzeros,7271,583247,7,7
7,2,B-aggzeros,17271,583247,17,9
7,2,B-aggzeros,27271,583247,27,9
7,2,B-aggzeros,37271,583247,37,9
7,2,B-aggzeros,47271,583247,46,9
7,2,B-aggzeros,57271,583247,56,9
7,2,B-aggzeros,67271,583247,66,9
7,2,B-aggzeros,77271,583247,76,9
7,2,B-aggzeros,87271,583247,86,10
7,2,B-aggzeros,97271,583247,96,10
7,2,B-aggzeros,107271,583247,106,9
7,2,B-aggzeros,117271,583247,152,45
7,2,B-aggzeros,127271,583247,162,9
7,2,B-aggzeros,137271,583247,171,9
7,2,B-aggzeros,147271,583247,181,9
7,2,B-aggzeros,157271,583247,191,9
7,2,B-aggzeros,167271,583247,201,9
7,2,B-aggzeros,177271,583247,211,9
7,2,B-aggzeros,187271,583247,221,10
7,2,B-aggzeros,197271,583247,231,9
7,2,B-aggzeros,207271,583247,240,9
7,2,B-aggzeros,217271,583247,250,9
7,2,B-aggzeros,227271,583247,260,9
7,2,B-aggzeros,237271,583247,270,9
7,2,B-aggzeros,247271,583247,280,9
7,2,B-aggzeros,257271,583247,290,10
7,2,B-aggzeros,267271,583247,300,10
7,2,B-aggzeros,277271,583247,310,9
7,2,B-aggzeros,287271,583247,320,9
7,2,B-aggzeros,297271,583247,330,9
7,2,B-aggzeros,307271,583247,339,9
7,2,B-aggzeros,317271,583247,349,9
7,2,B-aggzeros,327271,583247,358,9
7,2,B-aggzeros,337271,583247,368,9
7,2,B-aggzeros,347271,583247,378,10
7,2,B-aggzeros,357271,583247,388,9
7,2,B-aggzeros,367271,583247,397,9
7,2,B-aggzeros,377271,583247,407,9
7,2,B-aggzeros,387271,583247,417,9
7,2,B-aggzeros,397271,583247,426,9
7,2,B-aggzeros,407271,583247,436,9
7,2,B-aggzeros,417271,583247,445,9
7,2,B-aggzeros,427271,583247,455,9
7,2,B-aggzeros,437271,583247,464,9
7,2,B-aggzeros,447271,583247,474,9
7,2,B-aggzeros,457271,583247,484,9
7,2,B-aggzeros,467271,583247,493,9
7,2,B-aggzeros,477271,583247,503,9
7,2,B-aggzeros,487271,583247,513,9
7,2,B-aggzeros,497271,583247,523,9
7,2,B-aggzeros,507271,583247,533,9
7,2,B-aggzeros,517271,583247,543,9
7,2,B-aggzeros,527271,583247,552,9
7,2,B-aggzeros,537271,583247,562,9
7,2,B-aggzeros,547271,583247,572,9
7,2,B-aggzeros,557271,583247,581,9
7,2,B-aggzeros,567271,583247,591,9
7,2,B-aggzeros,577271,583247,600,9
8,2,B-aggzeros,4024,583247,4,4
8,2,B-aggzeros,14024,583247,13,9
8,2,B-aggzeros,24024,583247,23,9
8,2,B-aggzeros,34024,583247,32,9
8,2,B-aggzeros,44024,583247,42,9
8,2,B-aggzeros,54024,583247,52,9
8,2,B-aggzeros,64024,583247,62,9
8,2,B-aggzeros,74024,583247,71,9
8,2,B-aggzeros,84024,583247,81,9
8,2,B-aggzeros,94024,583247,91,9
8,2,B-aggzeros,104024,583247,100,9
8,2,B-aggzeros,114024,583247,110,9
8,2,B-aggzeros,124024,583247,121,10
8,2,B-aggzeros,134024,583247,130,9
8,2,B-aggzeros,144024,583247,140,9
8,2,B-aggzeros,154024,583247,150,9
8,2,B-aggzeros,164024,583247,160,9
8,2,B-aggzeros,174024,583247,170,9
8,2,B-aggzeros,184024,583247,180,9
8,2,B-aggzeros,194024,583247,189,9
8,2,B-aggzeros,204024,583247,199,9
8,2,B-aggzeros,214024,583247,209,9
8,2,B-aggzeros,224024,583247,218,9
8,2,B-aggzeros,234024,583247,228,9
8,2,B-aggzeros,244024,583247,237,9
8,2,B-aggzeros,254024,583247,247,9
8,2,B-aggzeros,264024,583247,257,9
8,2,B-aggzeros,274024,583247,266,9
8,2,B-aggzeros,284024,583247,276,10
8,2,B-aggzeros,294024,583247,286,9
8,2,B-aggzeros,304024,583247,296,9
8,2,B-aggzeros,314024,583247,306,10
8,2,B-aggzeros,324024,583247,316,9
8,2,B-aggzeros,334024,583247,326,9
8,2,B-aggzeros,344024,583247,336,9
8,2,B-aggzeros,354024,583247,346,10
8,2,B-aggzeros,364024,583247,356,9
8,2,B-aggzeros,374024,583247,366,10
8,2,B-aggzeros,384024,583247,376,10
8,2,B-aggzeros,394024,583247,386,9
8,2,B-aggzeros,404024,583247,395,9
8,2,B-aggzeros,414024,583247,405,9
8,2,B-aggzeros,424024,583247,415,9
8,2,B-aggzeros,434024,583247,425,9
8,2,B-aggzeros,444024,583247,434,9
8,2,B-aggzeros,454024,583247,444,9
8,2,B-aggzeros,464024,583247,454,9
8,2,B-aggzeros,474024,583247,463,9
8,2,B-aggzeros,484024,583247,473,9
8,2,B-aggzeros,494024,583247,483,9
8,2,B-aggzeros,504024,583247,493,9
8,2,B-aggzeros,514024,583247,502,9
8,2,B-aggzeros,524024,583247,512,9
8,2,B-aggzeros,534024,583247,522,9
8,2,B-aggzeros,544024,583247,531,9
8,2,B-aggzeros,554024,583247,541,9
8,2,B-aggzeros,564024,583247,551,9
8,2,B-aggzeros,574024,583247,561,9
9,2,B-aggzeros,777,583247,0,0
9,2,B-aggzeros,10777,583247,10,9
9,2,B-aggzeros,20777,583247,20,9
9,2,B-aggzeros,30777,583247,29,9
9,2,B-aggzeros,40777,583247,39,9
9,2,B-aggzeros,50777,583247,49,9
9,2,B-aggzeros,60777,583247,58,9
9,2,B-aggzeros,70777,583247,68,9
9,2,B-aggzeros,80777,583247,78,9
9,2,B-aggzeros,90777,583247,88,9
9,2,B-aggzeros,100777,583247,98,9
9,2,B-aggzeros,110777,583247,107,9
9,2,B-aggzeros,120777,583247,117,9
9,2,B-aggzeros,130777,583247,127,9
9,2,B-aggzeros,140777,583247,137,9
9,2,B-aggzeros,150777,583247,147,9
9,2,B-aggzeros,160777,583247,156,9
9,2,B-aggzeros,170777,583247,166,9
9,2,B-aggzeros,180777,583247,176,10
9,2,B-aggzeros,190777,583247,186,9
9,2,B-aggzeros,200777,583247,196,9
9,2,B-aggzeros,210777,583247,206,9
9,2,B-aggzeros,220777,583247,216,9
9,2,B-aggzeros,230777,583247,226,9
9,2,B-aggzeros,240777,583247,235,9
9,2,B-aggzeros,250777,583247,245,9
9,2,B-aggzeros,260777,583247,255,9
9,2,B-aggzeros,270777,583247,265,9
9,2,B-aggzeros,280777,583247,275,9
9,2,B-aggzeros,290777,583247,284,9
9,2,B-aggzeros,300777,583247,294,9
9,2,B-aggzeros,310777,583247,304,9
9,2,B-aggzeros,320777,583247,314,9
9,2,B-aggzeros,330777,583247,323,9
9,2,B-aggzeros,340777,583247,333,9
9,2,B-aggzeros,350777,583247,343,9
9,2,B-aggzeros,360777,583247,353,9
9,2,B-aggzeros,370777,583247,362,9
9,2,B-aggzeros,380777,583247,372,9
9,2,B-aggzeros,390777,583247,382,9
9,2,B-aggzeros,400777,583247,392,9
9,2,B-aggzeros,410777,583247,402,9
9,2,B-aggzeros,420777,583247,411,9
9,2,B-aggzeros,430777,583247,421,9
9,2,B-aggzeros,440777,583247,430,9
9,2,B-aggzeros,450777,583247,440,9
9,2,B-aggzeros,460777,583247,449,9
9,2,B-aggzeros,470777,583247,459,9
9,2,B-aggzeros,480777,583247,468,9
9,2,B-aggzeros,490777,583247,477,9
9,2,B-aggzeros,500777,583247,487,9
9,2,B-aggzeros,510777,583247,497,9
9,2,B-aggzeros,520777,583247,506,9
9,2,B-aggzeros,530777,583247,515,9
9,2,B-aggzeros,540777,583247,525,9
9,2,B-aggzeros,550777,583247,535,9
9,2,B-aggzeros,560777,583247,544,9
9,2,B-aggzeros,570777,583247,554,9
9,2,B-aggzeros,580777,583247,563,9
0,5,Q-native,10000,395075,38,38
0,5,Q-native,20000,395075,65,26
0,5,Q-native,30000,395075,91,26
0,5,Q-native,40000,395075,119,27
0,5,Q-native,50000,395075,146,26
0,5,Q-native,60000,395075,172,26
0,5,Q-native,70000,395075,198,26
0,5,Q-native,80000,395075,224,25
0,5,Q-native,90000,395075,250,25
0,5,Q-native,100000,395075,275,25
0,5,Q-native,110000,395075,301,26
0,5,Q-native,120000,395075,327,25
0,5,Q-native,130000,395075,354,26
0,5,Q-native,140000,395075,380,26
0,5,Q-native,150000,395075,406,25
0,5,Q-native,160000,395075,432,25
0,5,Q-native,170000,395075,457,25
0,5,Q-native,180000,395075,483,26
0,5,Q-native,190000,395075,508,25
0,5,Q-native,200000,395075,534,25
0,5,Q-native,210000,395075,559,25
0,5,Q-native,220000,395075,585,25
0,5,Q-native,230000,395075,610,25
0,5,Q-native,240000,395075,636,25
0,5,Q-native,250000,395075,662,25
0,5,Q-native,260000,395075,688,26
0,5,Q-native,270000,395075,714,25
0,5,Q-native,280000,395075,740,26
0,5,Q-native,290000,395075,767,26
0,5,Q-native,300000,395075,793,26
0,5,Q-native,310000,395075,818,25
0,5,Q-native,320000,395075,842,24
0,5,Q-native,330000,395075,867,24
0,5,Q-native,340000,395075,891,23
0,5,Q-native,350000,395075,914,23
0,5,Q-native,360000,395075,938,23
0,5,Q-native,370000,395075,961,23
0,5,Q-native,380000,395075,985,23
0,5,Q-native,390000,395075,1008,23
1,5,Q-native,4925,395075,11,11
1,5,Q-native,14925,395075,35,23
1,5,Q-native,24925,395075,59,23
1,5,Q-native,34925,395075,82,23
1,5,Q-native,44925,395075,105,22
1,5,Q-native,54925,395075,128,23
1,5,Q-native,64925,395075,151,22
1,5,Q-native,74925,395075,174,23
1,5,Q-native,84925,395075,198,23
1,5,Q-native,94925,395075,221,23
1,5,Q-native,104925,395075,245,23
1,5,Q-native,114925,395075,268,23
1,5,Q-native,124925,395075,292,24
1,5,Q-native,134925,395075,321,28
1,5,Q-native,144925,395075,345,24
1,5,Q-native,154925,395075,370,24
1,5,Q-native,164925,395075,394,23
1,5,Q-native,174925,395075,418,23
1,5,Q-native,184925,395075,442,23
1,5,Q-native,194925,395075,465,23
1,5,Q-native,204925,395075,488,22
1,5,Q-native,214925,395075,511,23
1,5,Q-native,224925,395075,535,23
1,5,Q-native,234925,395075,559,24
1,5,Q-native,244925,395075,583,23
1,5,Q-native,254925,395075,606,23
1,5,Q-native,264925,395075,629,23
1,5,Q-native,274925,395075,653,23
1,5,Q-native,284925,395075,677,23
1,5,Q-native,294925,395075,700,23
1,5,Q-native,304925,395075,723,22
1,5,Q-native,314925,395075,746,23
1,5,Q-native,324925,395075,770,23
1,5,Q-native,334925,395075,793,23
1,5,Q-native,344925,395075,817,23
1,5,Q-native,354925,395075,840,23
1,5,Q-native,364925,395075,863,23
1,5,Q-native,374925,395075,886,23
1,5,Q-native,384925,395075,910,23
1,5,Q-native,394925,395075,934,23
2,5,Q-native,9850,395075,22,22
2,5,Q-native,19850,395075,45,22
2,5,Q-native,29850,395075,69,24
2,5,Q-native,39850,395075,92,23
2,5,Q-native,49850,395075,116,23
2,5,Q-native,59850,395075,139,23
2,5,Q-native,69850,395075,163,23
2,5,Q-native,79850,395075,187,23
2,5,Q-native,89850,395075,210,23
2,5,Q-native,99850,395075,234,24
2,5,Q-native,109850,395075,258,24
2,5,Q-native,119850,395075,282,23
2,5,Q-native,129850,395075,306,23
2,5,Q-native,139850,395075,330,24
2,5,Q-native,149850,395075,355,24
2,5,Q-native,159850,395075,379,24
2,5,Q-native,169850,395075,404,24
2,5,Q-native,179850,395075,428,24
2,5,Q-native,189850,395075,452,23
2,5,Q-native,199850,395075,475,23
2,5,Q-native,209850,395075,499,24
2,5,Q-native,219850,395075,523,24
2,5,Q-native,229850,395075,549,25
2,5,Q-native,239850,395075,573,24
2,5,Q-native,249850,395075,597,23
2,5,Q-native,259850,395075,631,33
2,5,Q-native,269850,395075,655,23
2,5,Q-native,279850,395075,679,24
2,5,Q-native,289850,395075,703,23
2,5,Q-native,299850,395075,728,24
2,5,Q-native,309850,395075,751,23
2,5,Q-native,319850,395075,775,23
2,5,Q-native,329850,395075,799,23
2,5,Q-native,339850,395075,822,23
2,5,Q-native,349850,395075,847,24
2,5,Q-native,359850,395075,870,23
2,5,Q-native,369850,395075,895,24
2,5,Q-native,379850,395075,919,24
2,5,Q-native,389850,395075,943,24
3,5,Q-native,4775,395075,11,11
3,5,Q-native,14775,395075,36,24
3,5,Q-native,24775,395075,60,24
3,5,Q-native,34775,395075,84,24
3,5,Q-native,44775,395075,108,23
3,5,Q-native,54775,395075,133,24
3,5,Q-native,64775,395075,157,24
3,5,Q-native,74775,395075,182,24
3,5,Q-native,84775,395075,206,24
3,5,Q-native,94775,395075,230,24
3,5,Q-native,104775,395075,254,23
3,5,Q-native,114775,395075,279,25
3,5,Q-native,124775,395075,303,23
3,5,Q-native,134775,395075,326,23
3,5,Q-native,144775,395075,350,23
3,5,Q-native,154775,395075,373,22
3,5,Q-native,164775,395075,397,23
3,5,Q-native,174775,395075,420,23
3,5,Q-native,184775,395075,443,23
3,5,Q-native,194775,395075,467,23
3,5,Q-native,204775,395075,492,25
3,5,Q-native,214775,395075,516,23
3,5,Q-native,224775,395075,540,23
3,5,Q-native,234775,395075,563,23
3,5,Q-native,244775,395075,587,23
3,5,Q-native,254775,395075,610,23
3,5,Q-native,264775,395075,633,22
3,5,Q-native,274775,395075,656,22
3,5,Q-native,284775,395075,679,23
3,5,Q-native,294775,395075,702,23
3,5,Q-native,304775,395075,725,22
3,5,Q-native,314775,395075,748,23
3,5,Q-native,324775,395075,772,23
3,5,Q-native,334775,395075,795,23
3,5,Q-native,344775,395075,818,22
3,5,Q-native,354775,395075,841,23
3,5,Q-native,364775,395075,865,23
3,5,Q-native,374775,395075,890,24
3,5,Q-native,384775,395075,913,23
3,5,Q-native,394775,395075,937,23
4,5,Q-native,9700,395075,22,22
4,5,Q-native,19700,395075,46,23
4,5,Q-native,29700,395075,69,23
4,5,Q-native,39700,395075,93,23
4,5,Q-native,49700,395075,116,23
4,5,Q-native,59700,395075,139,23
4,5,Q-native,69700,395075,162,22
4,5,Q-native,79700,395075,185,22
4,5,Q-native,89700,395075,208,22
4,5,Q-native,99700,395075,231,23
4,5,Q-native,109700,395075,254,23
4,5,Q-native,119700,395075,277,22
4,5,Q-native,129700,395075,300,23
4,5,Q-native,139700,395075,324,23
4,5,Q-native,149700,395075,347,23
4,5,Q-native,159700,395075,371,23
4,5,Q-native,169700,395075,394,23
4,5,Q-native,179700,395075,418,23
4,5,Q-native,189700,395075,440,22
4,5,Q-native,199700,395075,463,22
4,5,Q-native,209700,395075,486,22
4,5,Q-native,219700,395075,509,22
4,5,Q-native,229700,395075,532,22
4,5,Q-native,239700,395075,555,23
4,5,Q-native,249700,395075,578,22
4,5,Q-native,259700,395075,601,23
4,5,Q-native,269700,395075,624,23
4,5,Q-native,279700,395075,648,23
4,5,Q-native,289700,395075,671,23
4,5,Q-native,299700,395075,693,22
4,5,Q-native,309700,395075,716,22
4,5,Q-native,319700,395075,739,23
4,5,Q-native,329700,395075,763,23
4,5,Q-native,339700,395075,785,22
4,5,Q-native,349700,395075,809,23
4,5,Q-native,359700,395075,833,24
4,5,Q-native,369700,395075,857,23
4,5,Q-native,379700,395075,881,23
4,5,Q-native,389700,395075,904,23
5,5,Q-native,4625,395075,10,10
5,5,Q-native,14625,395075,34,23
5,5,Q-native,24625,395075,58,23
5,5,Q-native,34625,395075,81,23
5,5,Q-native,44625,395075,105,23
5,5,Q-native,54625,395075,128,23
5,5,Q-native,64625,395075,152,23
5,5,Q-native,74625,395075,177,25
5,5,Q-native,84625,395075,201,23
5,5,Q-native,94625,395075,224,23
5,5,Q-native,104625,395075,248,23
5,5,Q-native,114625,395075,271,23
5,5,Q-native,124625,395075,310,38
5,5,Q-native,134625,395075,333,23
5,5,Q-native,144625,395075,357,23
5,5,Q-native,154625,395075,381,24
5,5,Q-native,164625,395075,405,23
5,5,Q-native,174625,395075,430,24
5,5,Q-native,184625,395075,454,23
5,5,Q-native,194625,395075,477,23
5,5,Q-native,204625,395075,501,23
5,5,Q-native,214625,395075,524,22
5,5,Q-native,224625,395075,547,23
5,5,Q-native,234625,395075,571,23
5,5,Q-native,244625,395075,595,24
5,5,Q-native,254625,395075,621,25
5,5,Q-native,264625,395075,647,25
5,5,Q-native,274625,395075,673,25
5,5,Q-native,284625,395075,699,26
5,5,Q-native,294625,395075,725,26
5,5,Q-native,304625,395075,751,26
5,5,Q-native,314625,395075,777,25
5,5,Q-native,324625,395075,804,26
5,5,Q-native,334625,395075,830,26
5,5,Q-native,344625,395075,856,26
5,5,Q-native,354625,395075,882,26
5,5,Q-native,364625,395075,909,26
5,5,Q-native,374625,395075,935,25
5,5,Q-native,384625,395075,961,25
5,5,Q-native,394625,395075,987,26
6,5,Q-native,9550,395075,25,25
6,5,Q-native,19550,395075,51,26
6,5,Q-native,29550,395075,77,26
