iteration,alg_id,alg_name,jobs_done,jobs_total,elapsed,delta
6,2,B-aggzeros,460518,583247,2135,46
6,2,B-aggzeros,470518,583247,2182,46
6,2,B-aggzeros,480518,583247,2229,47
6,2,B-aggzeros,490518,583247,2276,47
6,2,B-aggzeros,500518,583247,2322,45
6,2,B-aggzeros,510518,583247,2369,46
6,2,B-aggzeros,520518,583247,2416,47
6,2,B-aggzeros,530518,583247,2463,47
6,2,B-aggzeros,540518,583247,2510,46
6,2,B-aggzeros,550518,583247,2556,46
6,2,B-aggzeros,560518,583247,2603,46
6,2,B-aggzeros,570518,583247,2650,46
6,2,B-aggzeros,580518,583247,2696,46
7,2,B-aggzeros,7271,583247,34,34
7,2,B-aggzeros,17271,583247,80,46
7,2,B-aggzeros,27271,583247,127,46
7,2,B-aggzeros,37271,583247,174,46
7,2,B-aggzeros,47271,583247,220,46
7,2,B-aggzeros,57271,583247,267,47
7,2,B-aggzeros,67271,583247,314,46
7,2,B-aggzeros,77271,583247,360,46
7,2,B-aggzeros,87271,583247,411,50
7,2,B-aggzeros,97271,583247,458,47
7,2,B-aggzeros,107271,583247,505,46
7,2,B-aggzeros,117271,583247,585,80
7,2,B-aggzeros,127271,583247,637,51
7,2,B-aggzeros,137271,583247,686,49
7,2,B-aggzeros,147271,583247,736,49
7,2,B-aggzeros,157271,583247,784,48
7,2,B-aggzeros,167271,583247,834,50
7,2,B-aggzeros,177271,583247,883,48
7,2,B-aggzeros,187271,583247,933,49
7,2,B-aggzeros,197271,583247,981,48
7,2,B-aggzeros,207271,583247,1030,49
7,2,B-aggzeros,217271,583247,1079,48
7,2,B-aggzeros,227271,583247,1129,49
7,2,B-aggzeros,237271,583247,1176,47
7,2,B-aggzeros,247271,583247,1223,46
7,2,B-aggzeros,257271,583247,1269,46
7,2,B-aggzeros,267271,583247,1319,49
7,2,B-aggzeros,277271,583247,1368,49
7,2,B-aggzeros,287271,583247,1417,49
7,2,B-aggzeros,297271,583247,1466,48
7,2,B-aggzeros,307271,583247,1517,50
7,2,B-aggzeros,317271,583247,1566,49
7,2,B-aggzeros,327271,583247,1616,49
7,2,B-aggzeros,337271,583247,1666,49
7,2,B-aggzeros,347271,583247,1718,52
7,2,B-aggzeros,357271,583247,1765,46
7,2,B-aggzeros,367271,583247,1810,44
7,2,B-aggzeros,377271,583247,1856,46
7,2,B-aggzeros,387271,583247,1903,46
7,2,B-aggzeros,397271,583247,1950,47
7,2,B-aggzeros,407271,583247,1998,47
7,2,B-aggzeros,417271,583247,2046,47
7,2,B-aggzeros,427271,583247,2091,44
7,2,B-aggzeros,437271,583247,2138,47
7,2,B-aggzeros,447271,583247,2188,49
7,2,B-aggzeros,457271,583247,2236,47
7,2,B-aggzeros,467271,583247,2284,47
7,2,B-aggzeros,477271,583247,2332,48
7,2,B-aggzeros,487271,583247,2381,49
7,2,B-aggzeros,497271,583247,2433,52
7,2,B-aggzeros,507271,583247,2481,47
7,2,B-aggzeros,517271,583247,2530,49
7,2,B-aggzeros,527271,583247,2580,49
7,2,B-aggzeros,537271,583247,2628,48
7,2,B-aggzeros,547271,583247,2676,48
7,2,B-aggzeros,557271,583247,2724,47
7,2,B-aggzeros,567271,583247,2773,48
7,2,B-aggzeros,577271,583247,2819,46
8,2,B-aggzeros,4024,583247,20,20
8,2,B-aggzeros,14024,583247,68,48
8,2,B-aggzeros,24024,583247,116,48
8,2,B-aggzeros,34024,583247,164,47
8,2,B-aggzeros,44024,583247,212,48
8,2,B-aggzeros,54024,583247,260,48
8,2,B-aggzeros,64024,583247,309,49
8,2,B-aggzeros,74024,583247,357,48
8,2,B-aggzeros,84024,583247,403,45
8,2,B-aggzeros,94024,583247,449,45
8,2,B-aggzeros,104024,583247,495,46
8,2,B-aggzeros,114024,583247,541,45
8,2,B-aggzeros,124024,583247,587,45
8,2,B-aggzeros,134024,583247,632,45
8,2,B-aggzeros,144024,583247,679,46
8,2,B-aggzeros,154024,583247,724,45
8,2,B-aggzeros,164024,583247,771,46
8,2,B-aggzeros,174024,583247,817,46
8,2,B-aggzeros,184024,583247,863,45
8,2,B-aggzeros,194024,583247,909,46
8,2,B-aggzeros,204024,583247,955,45
8,2,B-aggzeros,214024,583247,1001,45
8,2,B-aggzeros,224024,583247,1047,46
8,2,B-aggzeros,234024,583247,1094,46
8,2,B-aggzeros,244024,583247,1141,46
8,2,B-aggzeros,254024,583247,1187,46
8,2,B-aggzeros,264024,583247,1233,46
8,2,B-aggzeros,274024,583247,1280,46
8,2,B-aggzeros,284024,583247,1326,46
8,2,B-aggzeros,294024,583247,1372,46
8,2,B-aggzeros,304024,583247,1419,47
8,2,B-aggzeros,314024,583247,1466,46
8,2,B-aggzeros,324024,583247,1513,46
8,2,B-aggzeros,334024,583247,1558,45
8,2,B-aggzeros,344024,583247,1608,49
8,2,B-aggzeros,354024,583247,1655,46
8,2,B-aggzeros,364024,583247,1703,48
8,2,B-aggzeros,374024,583247,1748,45
8,2,B-aggzeros,384024,583247,1794,46
8,2,B-aggzeros,394024,583247,1841,46
8,2,B-aggzeros,404024,583247,1887,46
8,2,B-aggzeros,414024,583247,1932,45
8,2,B-aggzeros,424024,583247,1978,45
8,2,B-aggzeros,434024,583247,2024,46
8,2,B-aggzeros,444024,583247,2073,49
8,2,B-aggzeros,454024,583247,2120,46
8,2,B-aggzeros,464024,583247,2166,46
8,2,B-aggzeros,474024,583247,2213,46
8,2,B-aggzeros,484024,583247,2260,46
8,2,B-aggzeros,494024,583247,2306,46
8,2,B-aggzeros,504024,583247,2352,46
8,2,B-aggzeros,514024,583247,2399,47
8,2,B-aggzeros,524024,583247,2447,47
8,2,B-aggzeros,534024,583247,2493,46
8,2,B-aggzeros,544024,583247,2539,45
8,2,B-aggzeros,554024,583247,2586,46
8,2,B-aggzeros,564024,583247,2633,46
8,2,B-aggzeros,574024,583247,2679,46
9,2,B-aggzeros,777,583247,3,3
9,2,B-aggzeros,10777,583247,52,48
9,2,B-aggzeros,20777,583247,100,48
9,2,B-aggzeros,30777,583247,148,48
9,2,B-aggzeros,40777,583247,195,46
9,2,B-aggzeros,50777,583247,244,49
9,2,B-aggzeros,60777,583247,296,51
9,2,B-aggzeros,70777,583247,343,47
9,2,B-aggzeros,80777,583247,391,47
9,2,B-aggzeros,90777,583247,439,47
9,2,B-aggzeros,100777,583247,486,46
9,2,B-aggzeros,110777,583247,544,58
9,2,B-aggzeros,120777,583247,592,47
9,2,B-aggzeros,130777,583247,639,47
9,2,B-aggzeros,140777,583247,688,48
9,2,B-aggzeros,150777,583247,736,48
9,2,B-aggzeros,160777,583247,786,49
9,2,B-aggzeros,170777,583247,836,49
9,2,B-aggzeros,180777,583247,884,48
9,2,B-aggzeros,190777,583247,932,48
9,2,B-aggzeros,200777,583247,980,47
9,2,B-aggzeros,210777,583247,1030,49
9,2,B-aggzeros,220777,583247,1080,49
9,2,B-aggzeros,230777,583247,1131,50
9,2,B-aggzeros,240777,583247,1181,50
9,2,B-aggzeros,250777,583247,1229,48
9,2,B-aggzeros,260777,583247,1279,49
9,2,B-aggzeros,270777,583247,1328,49
9,2,B-aggzeros,280777,583247,1376,48
9,2,B-aggzeros,290777,583247,1425,48
9,2,B-aggzeros,300777,583247,1474,48
9,2,B-aggzeros,310777,583247,1525,51
9,2,B-aggzeros,320777,583247,1574,49
9,2,B-aggzeros,330777,583247,1623,48
9,2,B-aggzeros,340777,583247,1671,48
9,2,B-aggzeros,350777,583247,1718,46
9,2,B-aggzeros,360777,583247,1764,45
9,2,B-aggzeros,370777,583247,1810,45
9,2,B-aggzeros,380777,583247,1855,45
9,2,B-aggzeros,390777,583247,1902,46
9,2,B-aggzeros,400777,583247,1948,46
9,2,B-aggzeros,410777,583247,1994,45
9,2,B-aggzeros,420777,583247,2040,45
9,2,B-aggzeros,430777,583247,2086,46
9,2,B-aggzeros,440777,583247,2132,45
9,2,B-aggzeros,450777,583247,2180,47
9,2,B-aggzeros,460777,583247,2227,47
9,2,B-aggzeros,470777,583247,2273,46
9,2,B-aggzeros,480777,583247,2320,46
9,2,B-aggzeros,490777,583247,2367,46
9,2,B-aggzeros,500777,583247,2413,46
9,2,B-aggzeros,510777,583247,2459,46
9,2,B-aggzeros,520777,583247,2507,47
9,2,B-aggzeros,530777,583247,2554,47
9,2,B-aggzeros,540777,583247,2601,46
9,2,B-aggzeros,550777,583247,2647,46
9,2,B-aggzeros,560777,583247,2694,46
9,2,B-aggzeros,570777,583247,2740,46
9,2,B-aggzeros,580777,583247,2787,46
0,5,Q-native,10000,395075,216,216
0,5,Q-native,20000,395075,405,188
0,5,Q-native,30000,395075,578,173
0,5,Q-native,40000,395075,752,174
0,5,Q-native,50000,395075,925,172
0,5,Q-native,60000,395075,1097,172
0,5,Q-native,70000,395075,1273,175
0,5,Q-native,80000,395075,1450,176
0,5,Q-native,90000,395075,1627,177
0,5,Q-native,100000,395075,1801,173
0,5,Q-native,110000,395075,1976,175
0,5,Q-native,120000,395075,2149,172
0,5,Q-native,130000,395075,2326,176
0,5,Q-native,140000,395075,2504,178
0,5,Q-native,150000,395075,2691,186
0,5,Q-native,160000,395075,2868,176
0,5,Q-native,170000,395075,3040,172
0,5,Q-native,180000,395075,3215,174
0,5,Q-native,190000,395075,3392,177
0,5,Q-native,200000,395075,3571,179
0,5,Q-native,210000,395075,3749,177
0,5,Q-native,220000,395075,3923,173
0,5,Q-native,230000,395075,4102,178
0,5,Q-native,240000,395075,4277,175
0,5,Q-native,250000,395075,4453,176
0,5,Q-native,260000,395075,4643,190
0,5,Q-native,270000,395075,4860,216
0,5,Q-native,280000,395075,5045,185
0,5,Q-native,290000,395075,5238,192
0,5,Q-native,300000,395075,5470,231
0,5,Q-native,310000,395075,5678,208
0,5,Q-native,320000,395075,5866,188
0,5,Q-native,330000,395075,6041,175
0,5,Q-native,340000,395075,6214,172
0,5,Q-native,350000,395075,6395,181
0,5,Q-native,360000,395075,6577,182
0,5,Q-native,370000,395075,6750,172
0,5,Q-native,380000,395075,6927,176
0,5,Q-native,390000,395075,7101,174
1,5,Q-native,4925,395075,85,85
1,5,Q-native,14925,395075,265,179
1,5,Q-native,24925,395075,440,175
1,5,Q-native,34925,395075,620,179
1,5,Q-native,44925,395075,798,178
1,5,Q-native,54925,395075,977,178
1,5,Q-native,64925,395075,1154,177
1,5,Q-native,74925,395075,1337,183
1,5,Q-native,84925,395075,1518,180
1,5,Q-native,94925,395075,1698,179
1,5,Q-native,104925,395075,1883,185
1,5,Q-native,114925,395075,2062,178
1,5,Q-native,124925,395075,2243,180
1,5,Q-native,134925,395075,2426,183
1,5,Q-native,144925,395075,2603,176
1,5,Q-native,154925,395075,2769,166
1,5,Q-native,164925,395075,2947,177
1,5,Q-native,174925,395075,3118,171
1,5,Q-native,184925,395075,3292,173
1,5,Q-native,194925,395075,3472,180
1,5,Q-native,204925,395075,3649,177
1,5,Q-native,214925,395075,3824,174
1,5,Q-native,224925,395075,3998,174
1,5,Q-native,234925,395075,4178,180
1,5,Q-native,244925,395075,4359,180
1,5,Q-native,254925,395075,4535,176
1,5,Q-native,264925,395075,4717,181
1,5,Q-native,274925,395075,4899,182
1,5,Q-native,284925,395075,5088,189
1,5,Q-native,294925,395075,5275,186
1,5,Q-native,304925,395075,5463,188
1,5,Q-native,314925,395075,5635,171
1,5,Q-native,324925,395075,5810,175
1,5,Q-native,334925,395075,5994,183
1,5,Q-native,344925,395075,6173,179
1,5,Q-native,354925,395075,6350,176
1,5,Q-native,364925,395075,6515,164
1,5,Q-native,374925,395075,6681,166
1,5,Q-native,384925,395075,6844,162
1,5,Q-native,394925,395075,7009,165
2,5,Q-native,9850,395075,164,164
2,5,Q-native,19850,395075,332,167
2,5,Q-native,29850,395075,495,163
2,5,Q-native,39850,395075,660,164
2,5,Q-native,49850,395075,829,168
2,5,Q-native,59850,395075,995,166
2,5,Q-native,69850,395075,1161,165
2,5,Q-native,79850,395075,1329,167
2,5,Q-native,89850,395075,1496,167
2,5,Q-native,99850,395075,1663,167
2,5,Q-native,109850,395075,1836,172
2,5,Q-native,119850,395075,2007,170
2,5,Q-native,129850,395075,2177,169
2,5,Q-native,139850,395075,2345,168
2,5,Q-native,149850,395075,2507,161
2,5,Q-native,159850,395075,2675,167
2,5,Q-native,169850,395075,2843,168
2,5,Q-native,179850,395075,3013,169
2,5,Q-native,189850,395075,3180,166
2,5,Q-native,199850,395075,3347,166
2,5,Q-native,209850,395075,3519,171
2,5,Q-native,219850,395075,3683,164
2,5,Q-native,229850,395075,3853,170
2,5,Q-native,239850,395075,4023,169
2,5,Q-native,249850,395075,4199,176
2,5,Q-native,259850,395075,4387,187
2,5,Q-native,269850,395075,4573,185
2,5,Q-native,279850,395075,4756,183
2,5,Q-native,289850,395075,4932,176
2,5,Q-native,299850,395075,5116,183
2,5,Q-native,309850,395075,5299,182
2,5,Q-native,319850,395075,5481,182
2,5,Q-native,329850,395075,5654,173
2,5,Q-native,339850,395075,5826,172
2,5,Q-native,349850,395075,6005,178
2,5,Q-native,359850,395075,6188,183
2,5,Q-native,369850,395075,6360,172
2,5,Q-native,379850,395075,6538,177
2,5,Q-native,389850,395075,6710,172
3,5,Q-native,4775,395075,83,83
3,5,Q-native,14775,395075,260,177
3,5,Q-native,24775,395075,435,175
3,5,Q-native,34775,395075,610,174
3,5,Q-native,44775,395075,783,173
3,5,Q-native,54775,395075,957,173
3,5,Q-native,64775,395075,1130,173
3,5,Q-native,74775,395075,1311,180
3,5,Q-native,84775,395075,1489,178
3,5,Q-native,94775,395075,1668,178
3,5,Q-native,104775,395075,1849,181
3,5,Q-native,114775,395075,2024,174
3,5,Q-native,124775,395075,2200,175
3,5,Q-native,134775,395075,2377,177
3,5,Q-native,144775,395075,2560,182
3,5,Q-native,154775,395075,2732,172
3,5,Q-native,164775,395075,2908,176
3,5,Q-native,174775,395075,3079,171
3,5,Q-native,184775,395075,3252,172
3,5,Q-native,194775,395075,3431,178
3,5,Q-native,204775,395075,3605,173
3,5,Q-native,214775,395075,3778,173
3,5,Q-native,224775,395075,3951,173
3,5,Q-native,234775,395075,4121,170
3,5,Q-native,244775,395075,4291,170
3,5,Q-native,254775,395075,4460,168
3,5,Q-native,264775,395075,4630,170
3,5,Q-native,274775,395075,4797,167
3,5,Q-native,284775,395075,4969,171
3,5,Q-native,294775,395075,5139,170
3,5,Q-native,304775,395075,5318,178
3,5,Q-native,314775,395075,5497,179
3,5,Q-native,324775,395075,5678,181
3,5,Q-native,334775,395075,5855,176
3,5,Q-native,344775,395075,6025,170
3,5,Q-native,354775,395075,6206,180
3,5,Q-native,364775,395075,6369,162
3,5,Q-native,374775,395075,6539,170
3,5,Q-native,384775,395075,6702,162
3,5,Q-native,394775,395075,6866,164
4,5,Q-native,9700,395075,164,164
4,5,Q-native,19700,395075,334,169
4,5,Q-native,29700,395075,498,164
4,5,Q-native,39700,395075,670,171
4,5,Q-native,49700,395075,848,178
4,5,Q-native,59700,395075,1021,172
4,5,Q-native,69700,395075,1195,173
4,5,Q-native,79700,395075,1367,172
4,5,Q-native,89700,395075,1544,176
4,5,Q-native,99700,395075,1714,170
4,5,Q-native,109700,395075,1888,174
4,5,Q-native,119700,395075,2063,174
4,5,Q-native,129700,395075,2241,178
4,5,Q-native,139700,395075,2416,175
4,5,Q-native,149700,395075,2577,161
4,5,Q-native,159700,395075,2743,166
4,5,Q-native,169700,395075,2909,165
4,5,Q-native,179700,395075,3073,164
4,5,Q-native,189700,395075,3247,174
4,5,Q-native,199700,395075,3431,184
4,5,Q-native,209700,395075,3602,170
4,5,Q-native,219700,395075,3770,168
4,5,Q-native,229700,395075,3936,166
4,5,Q-native,239700,395075,4096,160
4,5,Q-native,249700,395075,4258,161
4,5,Q-native,259700,395075,4418,159
4,5,Q-native,269700,395075,4582,164
4,5,Q-native,279700,395075,4748,165
4,5,Q-native,289700,395075,4921,173
4,5,Q-native,299700,395075,5088,167
4,5,Q-native,309700,395075,5251,163
4,5,Q-native,319700,395075,5422,170
4,5,Q-native,329700,395075,5587,164
4,5,Q-native,339700,395075,5752,165
4,5,Q-native,349700,395075,5918,165
4,5,Q-native,359700,395075,6088,170
4,5,Q-native,369700,395075,6249,160
4,5,Q-native,379700,395075,6416,167
4,5,Q-native,389700,395075,6579,162
5,5,Q-native,4625,395075,77,77
5,5,Q-native,14625,395075,248,170
5,5,Q-native,24625,395075,415,167
5,5,Q-native,34625,395075,580,165
5,5,Q-native,44625,395075,746,165
5,5,Q-native,54625,395075,922,175
5,5,Q-native,64625,395075,1104,182
5,5,Q-native,74625,395075,1283,178
5,5,Q-native,84625,395075,1459,175
5,5,Q-native,94625,395075,1629,169
5,5,Q-native,104625,395075,1805,176
5,5,Q-native,114625,395075,1974,169
5,5,Q-native,124625,395075,2162,187
5,5,Q-native,134625,395075,2339,176
5,5,Q-native,144625,395075,2511,172
5,5,Q-native,154625,395075,2677,166
5,5,Q-native,164625,395075,2859,181
5,5,Q-native,174625,395075,3041,181
5,5,Q-native,184625,395075,3212,171
5,5,Q-native,194625,395075,3386,174
5,5,Q-native,204625,395075,3558,171
5,5,Q-native,214625,395075,3728,170
5,5,Q-native,224625,395075,3900,172
5,5,Q-native,234625,395075,4077,176
5,5,Q-native,244625,395075,4256,178
5,5,Q-native,254625,395075,4428,172
5,5,Q-native,264625,395075,4591,163
5,5,Q-native,274625,395075,4758,166
5,5,Q-native,284625,395075,4938,179
5,5,Q-native,294625,395075,5110,171
5,5,Q-native,304625,395075,5292,182
5,5,Q-native,314625,395075,5478,185
5,5,Q-native,324625,395075,5667,188
5,5,Q-native,334625,395075,5852,185
5,5,Q-native,344625,395075,6041,188
5,5,Q-native,354625,395075,6227,186
5,5,Q-native,364625,395075,6410,183
5,5,Q-native,374625,395075,6595,184
5,5,Q-native,384625,395075,6780,184
5,5,Q-native,394625,395075,6963,183
6,5,Q-native,9550,395075,179,179
6,5,Q-native,19550,395075,365,186
6,5,Q-native,29550,395075,550,184
6,5,Q-native,39550,395075,735,185
6,5,Q-native,49550,395075,920,184
6,5,Q-native,59550,395075,1107,186
6,5,Q-native,69550,395075,1293,185
6,5,Q-native,79550,395075,1481,188
6,5,Q-native,89550,395075,1666,185
6,5,Q-native,99550,395075,1849,183
6,5,Q-native,109550,395075,2036,186
6,5,Q-native,119550,395075,2219,183
6,5,Q-native,129550,395075,2407,187
6,5,Q-native,139550,395075,2595,188
6,5,Q-native,149550,395075,2775,179
6,5,Q-native,159550,395075,2958,182
6,5,Q-native,169550,395075,3141,183
6,5,Q-native,179550,395075,3324,182
6,5,Q-native,189550,395075,3512,187
6,5,Q-native,199550,395075,3688,175
6,5,Q-native,209550,395075,3850,162
6,5,Q-native,219550,395075,4011,160
6,5,Q-native,229550,395075,4175,163
6,5,Q-native,239550,395075,4335,160
6,5,Q-native,249550,395075,4497,162
6,5,Q-native,259550,395075,4656,158
6,5,Q-native,269550,395075,4818,161
6,5,Q-native,279550,395075,4978,160
6,5,Q-native,289550,395075,5145,166
6,5,Q-native,299550,395075,5310,164
6,5,Q-native,309550,395075,5474,164
6,5,Q-native,319550,395075,5642,167
6,5,Q-native,329550,395075,5806,164
6,5,Q-native,339550,395075,5968,161
6,5,Q-native,349550,395075,6134,166
6,5,Q-native,359550,395075,6300,166
6,5,Q-native,369550,395075,6460,159
6,5,Q-native,379550,395075,6625,165
6,5,Q-native,389550,395075,6784,158
7,5,Q-native,4475,395075,72,72
7,5,Q-native,14475,395075,239,167
7,5,Q-native,24475,395075,405,165
7,5,Q-native,34475,395075,572,166
7,5,Q-native,44475,395075,737,165
7,5,Q-native,54475,395075,900,162
7,5,Q-native,64475,395075,1062,161
7,5,Q-native,74475,395075,1231,168
7,5,Q-native,84475,395075,1397,166
7,5,Q-native,94475,395075,1575,178
7,5,Q-native,104475,395075,1766,191
7,5,Q-native,114475,395075,1952,185
7,5,Q-native,124475,395075,2143,191
7,5,Q-native,134475,395075,2328,184
7,5,Q-native,144475,395075,2515,186
7,5,Q-native,154475,395075,2681,166
7,5,Q-native,164475,395075,2853,171
7,5,Q-native,174475,395075,3023,169
7,5,Q-native,184475,395075,3198,174
7,5,Q-native,194475,395075,3368,169
7,5,Q-native,204475,395075,3532,164
7,5,Q-native,214475,395075,3700,168
7,5,Q-native,224475,395075,3865,165
7,5,Q-native,234475,395075,4034,168
7,5,Q-native,244475,395075,4200,166
7,5,Q-native,254475,395075,4365,164
7,5,Q-native,264475,395075,4529,163
7,5,Q-native,274475,395075,4697,167
7,5,Q-native,284475,395075,4864,167
7,5,Q-native,294475,395075,5031,166
7,5,Q-native,304475,395075,5200,168
7,5,Q-native,314475,395075,5373,173
7,5,Q-native,324475,395075,5542,168
7,5,Q-native,334475,395075,5709,166
7,5,Q-native,344475,395075,5877,168
7,5,Q-native,354475,395075,6045,167
7,5,Q-native,364475,395075,6210,165
7,5,Q-native,374475,395075,6391,181
7,5,Q-native,384475,395075,6552,160
7,5,Q-native,394475,395075,6718,166
8,5,Q-native,9400,395075,158,158
8,5,Q-native,19400,395075,333,175
8,5,Q-native,29400,395075,507,173
8,5,Q-native,39400,395075,675,168
8,5,Q-native,49400,395075,841,165
8,5,Q-native,59400,395075,1007,166
8,5,Q-native,69400,395075,1183,176
8,5,Q-native,79400,395075,1361,178
8,5,Q-native,89400,395075,1541,179
8,5,Q-native,99400,395075,1712,171
8,5,Q-native,109400,395075,1888,175
8,5,Q-native,119400,395075,2063,175
8,5,Q-native,129400,395075,2231,167
8,5,Q-native,139400,395075,2398,167
8,5,Q-native,149400,395075,2559,160
8,5,Q-native,159400,395075,2722,162
8,5,Q-native,169400,395075,2890,168
8,5,Q-native,179400,395075,3054,164
8,5,Q-native,189400,395075,3226,172
8,5,Q-native,199400,395075,3393,166
8,5,Q-native,209400,395075,3569,176
8,5,Q-native,219400,395075,3732,163
8,5,Q-native,229400,395075,3897,164
8,5,Q-native,239400,395075,4063,166
8,5,Q-native,249400,395075,4227,164
8,5,Q-native,259400,395075,4393,165
8,5,Q-native,269400,395075,4568,175
8,5,Q-native,279400,395075,4736,167
8,5,Q-native,289400,395075,4908,172
8,5,Q-native,299400,395075,5082,173
8,5,Q-native,309400,395075,5244,161
8,5,Q-native,319400,395075,5424,180
8,5,Q-native,329400,395075,5594,170
8,5,Q-native,339400,395075,5760,165
8,5,Q-native,349400,395075,5926,166
8,5,Q-native,359400,395075,6099,172
8,5,Q-native,369400,395075,6262,162
8,5,Q-native,379400,395075,6427,165
8,5,Q-native,389400,395075,6590,163
9,5,Q-native,4325,395075,74,74
9,5,Q-native,14325,395075,244,169
9,5,Q-native,24325,395075,422,177
9,5,Q-native,34325,395075,595,173
9,5,Q-native,44325,395075,772,176
9,5,Q-native,54325,395075,940,168
9,5,Q-native,64325,395075,1107,166
9,5,Q-native,74325,395075,1281,173
9,5,Q-native,84325,395075,1455,173
9,5,Q-native,94325,395075,1623,168
9,5,Q-native,104325,395075,1796,173
9,5,Q-native,114325,395075,1969,173
9,5,Q-native,124325,395075,2144,174
9,5,Q-native,134325,395075,2319,175
9,5,Q-native,144325,395075,2491,171
9,5,Q-native,154325,395075,2656,165
9,5,Q-native,164325,395075,2822,166
9,5,Q-native,174325,395075,2996,173
9,5,Q-native,184325,395075,3166,169
9,5,Q-native,194325,395075,3343,177
9,5,Q-native,204325,395075,3513,169
9,5,Q-native,214325,395075,3679,166
9,5,Q-native,224325,395075,3862,183
9,5,Q-native,234325,395075,4032,169
9,5,Q-native,244325,395075,4199,166
9,5,Q-native,254325,395075,4370,170
9,5,Q-native,264325,395075,4537,166
9,5,Q-native,274325,395075,4706,169
9,5,Q-native,284325,395075,4881,174
9,5,Q-native,294325,395075,5048,167
9,5,Q-native,304325,395075,5216,167
9,5,Q-native,314325,395075,5379,163
9,5,Q-native,324325,395075,5554,174
9,5,Q-native,334325,395075,5727,172
9,5,Q-native,344325,395075,5899,171
9,5,Q-native,354325,395075,6070,171
9,5,Q-native,364325,395075,6234,163
9,5,Q-native,374325,395075,6408,174
9,5,Q-native,384325,395075,6578,170
9,5,Q-native,394325,395075,6748,169
0,3,Q-lev,10000,395075,381,381
0,3,Q-lev,20000,395075,764,383
0,3,Q-lev,30000,395075,1144,380
0,3,Q-lev,40000,395075,1533,389
0,3,Q-lev,50000,395075,1913,380
0,3,Q-lev,60000,395075,2295,382
0,3,Q-lev,70000,395075,2685,390
0,3,Q-lev,80000,395075,3071,385
0,3,Q-lev,90000,395075,3460,388
0,3,Q-lev,100000,395075,3827,367
0,3,Q-lev,110000,395075,4199,371
0,3,Q-lev,120000,395075,4569,369
0,3,Q-lev,130000,395075,4940,371
0,3,Q-lev,140000,395075,5315,375
0,3,Q-lev,150000,395075,5694,379
0,3,Q-lev,160000,395075,6097,402
0,3,Q-lev,170000,395075,6488,390
0,3,Q-lev,180000,395075,6863,375
0,3,Q-lev,190000,395075,7244,381
0,3,Q-lev,200000,395075,7634,390
0,3,Q-lev,210000,395075,8024,389
0,3,Q-lev,220000,395075,8406,382
0,3,Q-lev,230000,395075,8801,395
0,3,Q-lev,240000,395075,9185,383
0,3,Q-lev,250000,395075,9575,390
0,3,Q-lev,260000,395075,9954,378
0,3,Q-lev,270000,395075,10336,381
0,3,Q-lev,280000,395075,10728,392
0,3,Q-lev,290000,395075,11123,395
0,3,Q-lev,300000,395075,11523,399
0,3,Q-lev,310000,395075,11904,381
0,3,Q-lev,320000,395075,12309,405
0,3,Q-lev,330000,395075,12717,407
0,3,Q-lev,340000,395075,13110,393
0,3,Q-lev,350000,395075,13500,389
0,3,Q-lev,360000,395075,13893,393
0,3,Q-lev,370000,395075,14282,389
0,3,Q-lev,380000,395075,14679,396
0,3,Q-lev,390000,395075,15048,369
1,3,Q-lev,4925,395075,182,182
1,3,Q-lev,14925,395075,563,381
1,3,Q-lev,24925,395075,942,378
1,3,Q-lev,34925,395075,1321,379
1,3,Q-lev,44925,395075,1703,382
1,3,Q-lev,54925,395075,2082,378
1,3,Q-lev,64925,395075,2464,382
1,3,Q-lev,74925,395075,2852,388
1,3,Q-lev,84925,395075,3234,381
1,3,Q-lev,94925,395075,3617,383
1,3,Q-lev,104925,395075,4018,401
1,3,Q-lev,114925,395075,4413,394
1,3,Q-lev,124925,395075,4799,385
1,3,Q-lev,134925,395075,5200,401
1,3,Q-lev,144925,395075,5586,385
1,3,Q-lev,154925,395075,5962,376
1,3,Q-lev,164925,395075,6368,406
1,3,Q-lev,174925,395075,6741,372
1,3,Q-lev,184925,395075,7116,374
1,3,Q-lev,194925,395075,7500,384
1,3,Q-lev,204925,395075,7878,377
1,3,Q-lev,214925,395075,8255,376
1,3,Q-lev,224925,395075,8635,380
1,3,Q-lev,234925,395075,9009,373
1,3,Q-lev,244925,395075,9386,377
1,3,Q-lev,254925,395075,9774,387
1,3,Q-lev,264925,395075,10158,383
1,3,Q-lev,274925,395075,10550,392
1,3,Q-lev,284925,395075,10934,383
1,3,Q-lev,294925,395075,11318,384
1,3,Q-lev,304925,395075,11711,392
1,3,Q-lev,314925,395075,12094,382
1,3,Q-lev,324925,395075,12481,386
1,3,Q-lev,334925,395075,12869,388
1,3,Q-lev,344925,395075,13234,365
1,3,Q-lev,354925,395075,13594,359
1,3,Q-lev,364925,395075,13949,354
1,3,Q-lev,374925,395075,14313,364
1,3,Q-lev,384925,395075,14670,356
1,3,Q-lev,394925,395075,15027,357
2,3,Q-lev,9850,395075,358,358
2,3,Q-lev,19850,395075,723,365
2,3,Q-lev,29850,395075,1079,355
2,3,Q-lev,39850,395075,1441,361
2,3,Q-lev,49850,395075,1801,360
2,3,Q-lev,59850,395075,2162,361
2,3,Q-lev,69850,395075,2520,358
2,3,Q-lev,79850,395075,2876,355
2,3,Q-lev,89850,395075,3243,367
